(0.23432048074160408,0.002110179627795689)
(0.6556316993133081,0.0016855422652338093)
(0.2846581598297419,0.002064580205508615)
(0.29813781238042114,0.001658986368126722)
(0.3039970153010398,0.0021616943649699428)
(0.4498424031727437,0.0020583137486921673)
(0.6364213911939688,0.002027629079137944)
(0.784706454541874,0.0015116348832700719)
(0.7329752094577904,0.00221164614058935)
(0.8413400733430527,0.002754529949456987)
(0.6705201114458924,0.0019708845375327765)
(0.7957665731801988,0.004281609578544835)
(0.7086980915186707,0.0016993607313076844)
(0.6634371193285664,0.0014854738525533783)
(0.5576321076851715,0.0013783656247919793)
(0.4209120769818713,0.0018839396513586652)
(0.754745058166827,0.0017917876128041355)
(0.810572298848323,0.0013700206572929325)
(0.5778061537013448,0.15446174732425805)
(0.9395372762570877,0.0016430863059411873)
(0.4669911449821229,0.002073135049979342)
(0.8312810809071487,0.001457897707411579)
(0.6943969892186684,0.0029554075703773614)
(0.6418015852526969,0.0019393753786241124)
(0.3001656250966531,0.00197090889960204)
(0.8099919581488281,0.001832482889029079)
(0.8886689203497191,0.0010674975391972022)
(0.8609417614080104,0.002294827046036502)
(0.780825793508698,0.0010116004884077486)
(0.785105383978635,0.0025130059477857587)
(0.6035387014097969,0.0019861477155227046)
(0.8381882278310934,0.0019085159030750704)
(0.4314526060710601,0.0019564279337228817)
(0.9776837070484665,0.0022071679035253846)
(0.5964631694209642,0.001639494860370554)
(0.5306929452407303,0.0022692825533859404)
(0.48329770561780294,0.0031237540478163657)
(0.7432162816136076,0.001842202774875148)
(0.6656214145312809,0.0014805269446993947)
(0.8550131973385751,0.0017626473324073623)
(0.2629267802555392,0.010755926695877358)
(0.6297038519327969,0.0038108106622167966)
(0.29327861723543147,0.0019378500637006913)
(0.5114078422029849,0.0018432271364482327)
(0.35930440995420304,0.0018646251886058859)
(0.4429321659294355,0.0016462240184884028)
(0.7727002496776798,0.0025971041366522536)
(0.3857025719297093,0.002049005728877291)
(0.8149984198882043,0.0018688212600927834)
(0.894741567291327,0.001302346299081085)
(0.3254364303764006,0.00200012420540813)
(0.8304145275301156,0.0028330916247454757)
(0.41545567109949666,0.0018374655998795208)
(0.24630086280360786,0.0018731930887857285)
(0.9341579462205304,0.0017888132777006966)
(0.4143130010056666,0.0021923101385540747)
(0.3182384679563439,0.0018541493184821341)
(0.7684700630712642,0.0018829490310000878)
(0.4686661208307915,0.0014053080602316615)
(0.7066295678103943,0.0019908804097663237)
(0.4606676742630318,0.0015283324044336483)
(0.8286532044820035,0.0019994181661393638)
(0.9265493992605853,0.0017450600254697414)
(0.4135631518169199,0.0)
(0.9558290054997169,0.002081483342709224)
(0.29847588623003485,0.0019707732881412733)
(0.9754597430689732,0.0021290898729320502)
(0.49108348735083224,0.0016779441509892825)
(0.18933970544755943,0.0020904318429348823)
(0.6401585432203322,0.0037295376637882633)
(0.8840529852473588,0.0010773489184841428)
(0.43924587874959126,0.0020528251200382605)
(0.6687908603898094,0.0018554382624125837)
(0.30070758176981716,0.0012734565082631972)
(0.29867553326923246,0.0018699328205546957)
(0.2756462752776478,0.002844332953926284)
(0.35755944545934426,0.0015998366241130033)
(0.9264521462831321,0.0019294161606773145)
(0.9511093152406537,0.0017719921747080848)
(0.24446203405570907,0.002012482476248028)
(0.3116173720570775,0.0021086398313869444)
(0.8701839004233477,0.0021183426200202336)
(0.9486307409066577,0.0026919865833733994)
(0.24995900897754122,0.0014572039342874324)
(0.5081306021934434,0.0020898229462855086)
(0.41174745043976757,0.0015108885592765163)
(0.700038760858337,0.00200490629832984)
(0.7240960567347483,0.0019478189222511921)
(0.7156740985078873,0.0019104478983628696)
(0.3194457502824677,0.001813130481540661)
(0.7855843801474993,0.0020031507783502484)
(0.7744904333906669,0.0019951127673767683)
(0.2948004793418752,0.0017681108620036558)
(0.4309064479642668,0.001490396791144284)
(0.8394153841385255,0.001688545538873979)
(0.33124489969471094,0.0017317001762352168)
(0.9558448658634265,0.0017999701939005886)
(0.4388875217555335,0.0019962361739191445)
(0.6047438163400884,0.0017881434913004425)
(0.4131364387385854,0.002019471018513369)
