(0.23432048074160408,4.276664918304211)
(0.6556316993133081,1.5278174367016935)
(0.2846581598297419,3.520238382784662)
(0.29813781238042114,3.359718039018878)
(0.3039970153010398,3.296616887414362)
(0.4498424031727437,2.2275763838205633)
(0.6364213911939688,1.5744719504152234)
(0.784706454541874,1.2762882592420763)
(0.7329752094577904,1.3673199764586357)
(0.8413400733430527,1.191853997831134)
(0.6705201114458924,1.494318913681662)
(0.7957665731801988,1.2620304036710628)
(0.7086980915186707,1.4134359506807248)
(0.6634371193285664,1.5095409115276965)
(0.5576321076851715,1.7957688444119346)
(0.4209120769818713,2.380268931305836)
(0.754745058166827,1.327324739357711)
(0.810572298848323,1.235386432623048)
(0.5778061537013448,1.9980087438130223)
(0.9395372762570877,1.0661025502854655)
(0.4669911449821229,2.1458075721935588)
(0.8312810809071487,1.2047163356762007)
(0.6943969892186684,1.4443544876237109)
(0.6418015852526969,1.5611357129698111)
(0.3001656250966531,3.3380601412202617)
(0.8099919581488281,1.2368425054226924)
(0.8886689203497191,1.1264796985870122)
(0.8609417614080104,1.1641842363493358)
(0.780825793508698,1.281990949594901)
(0.785105383978635,1.2769152096084302)
(0.6035387014097969,1.660185412095361)
(0.8381882278310934,1.1953263988157248)
(0.4314526060710601,2.3222861881814687)
(0.9776837070484665,1.0250832254626527)
(0.5964631694209642,1.6792981464936794)
(0.5306929452407303,1.888604873197893)
(0.48329770561780294,2.0755814529794137)
(0.7432162816136076,1.347982044472655)
(0.6656214145312809,1.5045797882718732)
(0.8550131973385751,1.1716341343626315)
(0.2629267802555392,3.8442486752909732)
(0.6297038519327969,1.594099841665484)
(0.29327861723543147,3.4163344723471196)
(0.5114078422029849,1.9589907397994157)
(0.35930440995420304,2.7883449171033097)
(0.4429321659294355,2.261398699542771)
(0.7727002496776798,1.2975239810714057)
(0.3857025719297093,2.597983728020075)
(0.8149984198882043,1.2292892805823132)
(0.894741567291327,1.1190967122834676)
(0.3254364303764006,3.078942707939896)
(0.8304145275301156,1.2076295131871677)
(0.41545567109949666,2.411418438334307)
(0.24630086280360786,4.0676804038954835)
(0.9341579462205304,1.0723976789265617)
(0.4143130010056666,2.4189255652270663)
(0.3182384679563439,3.1481239705311705)
(0.7684700630712642,1.3037371228579537)
(0.4686661208307915,2.136713672166164)
(0.7066295678103943,1.4179860651948046)
(0.4606676742630318,2.1740799026253828)
(0.8286532044820035,1.2091903014995224)
(0.9265493992605853,1.0811566666870573)
(0.4135631518169199,2.4180103948010574)
(0.9558290054997169,1.0483899082125165)
(0.29847588623003485,3.3569571932384656)
(0.9754597430689732,1.027340284407896)
(0.49108348735083224,2.0397304530734224)
(0.18933970544755943,5.2925530304074515)
(0.6401585432203322,1.56793898682427)
(0.8840529852473588,1.1323725677351588)
(0.43924587874959126,2.2813027363457548)
(0.6687908603898094,1.4980100620371428)
(0.30070758176981716,3.329724680087078)
(0.29867553326923246,3.354375639190532)
(0.2756462752776478,3.6381566627149238)
(0.35755944545934426,2.80121207632312)
(0.9264521462831321,1.0814691510839014)
(0.9511093152406537,1.0532669338026992)
(0.24446203405570907,4.098847030978663)
(0.3116173720570775,3.2158304693226003)
(0.8701839004233477,1.151616735419359)
(0.9486307409066577,1.0569887136748768)
(0.24995900897754122,4.006485735524213)
(0.5081306021934434,1.9721107499146326)
(0.41174745043976757,2.4323426592917845)
(0.700038760858337,1.431356322426695)
(0.7240960567347483,1.3837222418258326)
(0.7156740985078873,1.3999534843963912)
(0.3194457502824677,3.136097849464876)
(0.7855843801474993,1.275487619280588)
(0.7744904333906669,1.2937475655841346)
(0.2948004793418752,3.39812239484275)
(0.4309064479642668,2.324148087183401)
(0.8394153841385255,1.193316877992278)
(0.33124489969471094,3.0241422618113445)
(0.9558448658634265,1.0480779946324892)
(0.4388875217555335,2.28303651050723)
(0.6047438163400884,1.6565496271696099)
(0.4131364387385854,2.4253960122180054)
